address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
807-809 NEWHALL ST,SAN FRANCISCO,CA,94124,698888,1400,3,1.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15155805_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1415 Oakdale Ave,San Francisco,CA,94124,599000,1500,3,1.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15156496_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1055 Ingerson Ave,San Francisco,CA,94124,649000,1465,3,1.0,4,House For Sale,"http://www.zillow.com/homes/for_sale/15154826_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1465,NA,1.0,47,Foreclosure,"http://www.zillow.com/homes/for_sale/128821307_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
16 Mabrey Ct,San Francisco,CA,94124,828000,1910,3,3.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15153304_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2638 Phelps St,San Francisco,CA,94124,769000,1569,4,2.0,5,House For Sale,"http://www.zillow.com/homes/for_sale/15159284_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3 Las Villas Ct,San Francisco,CA,94124,699000,1515,3,3.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15153441_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
33 Reddy St,San Francisco,CA,94124,825000,2486,4,3.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/2094942400_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
31 Maddux Ave,San Francisco,CA,94124,700000,850,2,1.0,4,House For Sale,"http://www.zillow.com/homes/for_sale/15158197_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1947 Oakdale Ave # 1,San Francisco,CA,94124,1450000,1789,3,3.5,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094934640_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
180 Maddux Ave,San Francisco,CA,94124,788000,1778,5,1.5,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15157357_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1435 Revere Ave,San Francisco,CA,94124,695000,2400,4,2.0,NA,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2100378783_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1435-1437 Revere Ave,San Francisco,CA,94124,695000,2400,4,2.0,NA,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2100279850_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
11 Innes Ct # KD6QAZ,San Francisco,CA,94124,599800,611,1,1.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096475909_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1947 Oakdale Ave # 2,San Francisco,CA,94124,1225000,1349,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094995307_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
11 Innes Ct # YZXNHJ,San Francisco,CA,94124,820800,1015,2,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096475900_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
11 Innes Ct # T2Y376,San Francisco,CA,94124,1281800,1431,3,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096475894_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
11 Innes Ct # CGQ7N9,San Francisco,CA,94124,1135800,1399,3,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096475907_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
5900 3rd St Unit 2203,San Francisco,CA,94124,588000,786,1,1.0,13,Condo For Sale,"http://www.zillow.com/homes/for_sale/119685191_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
901 Bay Shore Blvd Apt 212,San Francisco,CA,94124,295000,659,1,1.0,25,Condo For Sale,"http://www.zillow.com/homes/for_sale/69820127_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
4800 3rd St Unit 302,San Francisco,CA,94124,268840,580,1,1.0,18,Condo For Sale,"http://www.zillow.com/homes/for_sale/116155837_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1157,NA,1.0,27,Foreclosure,"http://www.zillow.com/homes/for_sale/128860749_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
4132 3rd St Unit 6,San Francisco,CA,94124,995000,1432,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095160921_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
88 Garnett Ter,San Francisco,CA,94124,759000,1595,3,2.0,13,House For Sale,"http://www.zillow.com/homes/for_sale/15153469_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
11 Innes Ct # KSKYXV,San Francisco,CA,94124,890800,1027,2,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2095327620_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
50 Jerrold Ave # 306,San Francisco,CA,94124,625500,611,1,1.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2095230721_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
101 Cleo Rand Ln,San Francisco,CA,94124,749999,1150,2,3.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/15153069_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
50 Jerrold Ave # 213,San Francisco,CA,94124,840800,1156,2,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2095230746_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1979 Oakdale Ave,San Francisco,CA,94124,900000,1370,2,1.0,19,House For Sale,"http://www.zillow.com/homes/for_sale/15156345_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,766000,1370,NA,1.0,54,Foreclosure,"http://www.zillow.com/homes/for_sale/126060401_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
50 Jerrold Ave # 215,San Francisco,CA,94124,925800,1251,3,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2095230699_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
11 Innes Ct # 62JA6Z,San Francisco,CA,94124,1166800,1285,2,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096475885_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
252 Coleman St,San Francisco,CA,94124,1135000,1399,3,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2095230646_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
50 Jerrold Ave # 407,San Francisco,CA,94124,1166800,1285,2,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2095230770_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
276 Friedell St,San Francisco,CA,94124,865000,1461,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095111466_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
208 Friedell St,San Francisco,CA,94124,849000,1481,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095125416_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1028 Newhall St,San Francisco,CA,94124,590000,1192,5,3.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15155934_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
41 Kiska Rd,San Francisco,CA,94124,368461,1272,2,2.0,122,Condo For Sale,"http://www.zillow.com/homes/for_sale/15153236_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
71 Kiska Rd,San Francisco,CA,94124,418747,1532,3,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/15153229_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
178 Bridgeview Dr,San Francisco,CA,94124,895000,3690,4,3.0,49,House For Sale,"http://www.zillow.com/homes/for_sale/15157022_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1471 Quesada Ave,San Francisco,CA,94124,631000,1150,2,1.0,3290,Foreclosure,"http://www.zillow.com/homes/for_sale/15153780_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1352 Quesada Ave,San Francisco,CA,94124,627000,1268,2,1.0,1148,Foreclosure,"http://www.zillow.com/homes/for_sale/15153686_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
6 Carpenter Ct,San Francisco,CA,94124,759000,1600,3,2.0,202,House For Sale,"http://www.zillow.com/homes/for_sale/15153303_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1227 Revere Ave,San Francisco,CA,94124,740000,1292,3,1.0,1657,Foreclosure,"http://www.zillow.com/homes/for_sale/15153928_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1478 Palou Ave,San Francisco,CA,94124,633000,1050,2,1.0,1400,Foreclosure,"http://www.zillow.com/homes/for_sale/15156474_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,743000,1625,NA,1.0,692,Foreclosure,"http://www.zillow.com/homes/for_sale/122756507_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,720000,1570,3,2.0,635,Foreclosure,"http://www.zillow.com/homes/for_sale/116660314_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,742000,1572,3,2.0,658,Foreclosure,"http://www.zillow.com/homes/for_sale/116660371_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1005,NA,1.0,34,Foreclosure,"http://www.zillow.com/homes/for_sale/128849645_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1060000,2952,5,2.0,722,Foreclosure,"http://www.zillow.com/homes/for_sale/123244684_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,638000,874,2,1.0,449,Foreclosure,"http://www.zillow.com/homes/for_sale/116660378_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,2750,NA,2.0,75,Foreclosure,"http://www.zillow.com/homes/for_sale/127021533_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,754000,1544,2,2.0,537,Foreclosure,"http://www.zillow.com/homes/for_sale/116660348_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1300,2,1.0,664,Foreclosure,"http://www.zillow.com/homes/for_sale/127225334_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,672000,1216,NA,1.0,256,Foreclosure,"http://www.zillow.com/homes/for_sale/125834469_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,608000,995,2,1.0,313,Foreclosure,"http://www.zillow.com/homes/for_sale/116660330_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,699000,1428,NA,1.0,243,Foreclosure,"http://www.zillow.com/homes/for_sale/123396552_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,777000,1800,NA,1.0,165,Foreclosure,"http://www.zillow.com/homes/for_sale/120906446_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
90 Apollo St,San Francisco,CA,94124,NA,1250,2,1.0,60,Foreclosure,"http://www.zillow.com/homes/for_sale/15157445_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1250,NA,1.0,118,Foreclosure,"http://www.zillow.com/homes/for_sale/128461617_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,660000,1250,3,2.0,560,Foreclosure,"http://www.zillow.com/homes/for_sale/116660353_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,603000,779,4,1.0,319,Foreclosure,"http://www.zillow.com/homes/for_sale/126081835_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,588000,700,NA,1.0,350,Foreclosure,"http://www.zillow.com/homes/for_sale/126077344_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,870000,1910,3,2.0,361,Foreclosure,"http://www.zillow.com/homes/for_sale/126060399_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,536000,905,NA,1.0,372,Foreclosure,"http://www.zillow.com/homes/for_sale/119068987_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,736000,1577,3,1.0,207,Foreclosure,"http://www.zillow.com/homes/for_sale/126060402_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2926 Arelious Walker Dr,San Francisco,CA,94124,469000,780,2,1.0,33,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095261891_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2916 Arelious Walker Dr # 6,San Francisco,CA,94124,447313,780,2,1.0,75,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095803774_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,536000,1090,2,1.0,218,Foreclosure,"http://www.zillow.com/homes/for_sale/124402141_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1750,3,2.0,207,Foreclosure,"http://www.zillow.com/homes/for_sale/126912873_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1667 Silver Ave,San Francisco,CA,94124,1150000,NA,5,2.0,39,For Sale by Owner,"http://www.zillow.com/homes/for_sale/2128171278_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
5800 3rd St Unit 1212,San Francisco,CA,94124,729000,1039,2,2.0,32,Condo For Sale,"http://www.zillow.com/homes/for_sale/119685062_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1731 Oakdale Ave,San Francisco,CA,94124,999999,NA,0,NA,70,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095751521_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1208 Egbert Ave,San Francisco,CA,94124,699000,NA,NA,NA,32,Lot/Land For Sale,"http://www.zillow.com/homes/for_sale/2101144970_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1595 Thomas Ave,San Francisco,CA,94124,789800,1774,3,1.0,153,House For Sale,"http://www.zillow.com/homes/for_sale/15157734_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
358 Los Palmos Dr,San Francisco,CA,94127,950000,855,3,2.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15136177_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
160 Corona St,San Francisco,CA,94127,1695000,2290,4,3.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15187383_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2 Miraloma Dr,San Francisco,CA,94127,2795000,5919,5,4.5,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15136751_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
50 San Rafael Way,San Francisco,CA,94127,3125000,3565,5,4.0,5,House For Sale,"http://www.zillow.com/homes/for_sale/15138825_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
351 Ulloa St,San Francisco,CA,94127,1589000,2300,3,4.0,4,House For Sale,"http://www.zillow.com/homes/for_sale/15135683_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1901 Monterey Blvd,San Francisco,CA,94127,1290000,1500,2,1.5,9,House For Sale,"http://www.zillow.com/homes/for_sale/15141487_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
406 Lansdale Ave,San Francisco,CA,94127,2900000,4509,4,4.0,8,House For Sale,"http://www.zillow.com/homes/for_sale/15135851_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1270,NA,1.0,26,Foreclosure,"http://www.zillow.com/homes/for_sale/128461615_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
61 Forest Side Ave,San Francisco,CA,94127,1449000,1408,3,2.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15133929_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
216 Yerba Buena Ave,San Francisco,CA,94127,1395000,1715,2,2.0,15,House For Sale,"http://www.zillow.com/homes/for_sale/15137213_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
985 Darien Way,San Francisco,CA,94127,1528000,2518,3,2.0,12,House For Sale,"http://www.zillow.com/homes/for_sale/15141930_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
683 Teresita Blvd,San Francisco,CA,94127,1650000,2080,4,3.0,24,House For Sale,"http://www.zillow.com/homes/for_sale/15136130_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
75 San Lorenzo Way,San Francisco,CA,94127,3450000,3508,5,4.0,18,House For Sale,"http://www.zillow.com/homes/for_sale/15136835_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
175 Maywood Dr,San Francisco,CA,94127,1950000,2461,NA,3.0,2679,Foreclosure,"http://www.zillow.com/homes/for_sale/15137322_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
842 Monterey Blvd,San Francisco,CA,94127,1349500,1368,6,3.5,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15138329_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1265,NA,2.0,104,Foreclosure,"http://www.zillow.com/homes/for_sale/128591835_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,913000,1024,2,1.0,573,Foreclosure,"http://www.zillow.com/homes/for_sale/121912953_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,925,NA,1.0,61,Foreclosure,"http://www.zillow.com/homes/for_sale/128791045_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,2247,4,3.0,111,Foreclosure,"http://www.zillow.com/homes/for_sale/128468190_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
107 Knockash Hl,San Francisco,CA,94127,2410000,3504,5,4.5,2202,Foreclosure,"http://www.zillow.com/homes/for_sale/15133094_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
275 Santa Ana Ave,San Francisco,CA,94127,1310000,1456,3,1.0,32,Foreclosure,"http://www.zillow.com/homes/for_sale/15141536_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1180000,1731,NA,1.0,299,Foreclosure,"http://www.zillow.com/homes/for_sale/124468784_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,3295,NA,2.0,96,Foreclosure,"http://www.zillow.com/homes/for_sale/128613821_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1656,3,1.0,202,Foreclosure,"http://www.zillow.com/homes/for_sale/127006837_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
250 Santa Paula Ave,San Francisco,CA,94127,2495000,3028,5,6.0,31,House For Sale,"http://www.zillow.com/homes/for_sale/15138115_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,3070000,3028,4,4.0,25,Foreclosure,"http://www.zillow.com/homes/for_sale/118237721_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1210000,1600,NA,1.0,68,Foreclosure,"http://www.zillow.com/homes/for_sale/126077347_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
135 Cerritos Ave,San Francisco,CA,94127,2995000,3535,5,4.5,46,House For Sale,"http://www.zillow.com/homes/for_sale/15187163_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2061 Ocean Ave,San Francisco,CA,94127,1450000,1394,4,2.0,92,House For Sale,"http://www.zillow.com/homes/for_sale/15187220_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1290 Portola Dr,San Francisco,CA,94127,1980000,2352,3,3.0,54,House For Sale,"http://www.zillow.com/homes/for_sale/15135507_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
175 Juanita Way,San Francisco,CA,94127,1500000,1420,2,1.0,534,Make Me Move,"http://www.zillow.com/homes/for_sale/15134709_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
171 Kenwood Way,San Francisco,CA,94127,2750000,3957,7,6.5,56,House For Sale,"http://www.zillow.com/homes/for_sale/15142171_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
507 Teresita Blvd,San Francisco,CA,94127,6000000,2552,5,3.0,361,Foreclosure,"http://www.zillow.com/homes/for_sale/15135005_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
327 Day St,San Francisco,CA,94131,895000,975,1,1.0,2,Condo For Sale,"http://www.zillow.com/homes/for_sale/15183565_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
950 Corbett Ave # 1,San Francisco,CA,94131,1549000,1801,3,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/83152675_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
5108 Diamond Heights Blvd # A,San Francisco,CA,94131,749000,NA,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/15198947_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
15 Sunview Dr,San Francisco,CA,94131,899000,1056,2,1.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15132738_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
20 Parkridge Dr Apt 5,San Francisco,CA,94131,649000,NA,1,1.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094929695_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2115 Castro St,San Francisco,CA,94131,1695000,1500,3,2.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15182928_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
76 Lippard Ave,San Francisco,CA,94131,1295000,1149,2,1.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15185315_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
280 28th St Apt 1,San Francisco,CA,94131,979000,1036,3,2.0,7,Condo For Sale,"http://www.zillow.com/homes/for_sale/2123964734_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
561 Valley St,San Francisco,CA,94131,1995000,1500,4,5.0,3,House For Sale,"http://www.zillow.com/homes/for_sale/15200080_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2479 Diamond St,San Francisco,CA,94131,1999999,1780,5,3.0,6,House For Sale,"http://www.zillow.com/homes/for_sale/15200420_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
844 Detroit St,San Francisco,CA,94131,899000,1372,3,1.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15137748_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
